"GEO_ID","NAME","H006001","H006002","H006003","H006004","H006005","H006006","H006007","H006008"
"8710000US4216733","ZCTA5 16733, Pennsylvania","102","101","0","0","1","0","0","0"
"8710000US4217264","ZCTA5 17264, Pennsylvania","941","929","1","2","1","0","2","6"
"8710000US4215801","ZCTA5 15801, Pennsylvania","8078","7939","26","3","57","3","8","42"
"8710000US4216915","ZCTA5 16915, Pennsylvania","2417","2374","8","8","7","1","2","17"
"8710000US4217901","ZCTA5 17901, Pennsylvania","10091","9754","156","15","51","0","40","75"
"8710000US4219403","ZCTA5 19403, Pennsylvania","17548","15254","998","15","1037","6","88","150"
"8710000US4215059","ZCTA5 15059, Pennsylvania","1813","1557","223","5","3","0","3","22"
"8710000US4217745","ZCTA5 17745, Pennsylvania","7118","6912","91","9","44","2","21","39"
"8710000US4217109","ZCTA5 17109, Pennsylvania","10494","7472","2289","19","288","4","216","206"
"8710000US4218235","ZCTA5 18235, Pennsylvania","7713","7590","23","17","23","3","17","40"
"8710000US4215856","ZCTA5 15856, Pennsylvania","375","373","1","1","0","0","0","0"
"8710000US4216620","ZCTA5 16620, Pennsylvania","174","173","1","0","0","0","0","0"
"8710000US4215617","ZCTA5 15617, Pennsylvania","152","152","0","0","0","0","0","0"
"8710000US4215828","ZCTA5 15828, Pennsylvania","139","137","1","0","0","0","0","1"
"8710000US4217038","ZCTA5 17038, Pennsylvania","3141","3039","28","3","23","0","22","26"
"8710000US4215324","ZCTA5 15324, Pennsylvania","288","283","2","0","0","0","0","3"
"8710000US4216111","ZCTA5 16111, Pennsylvania","448","446","0","0","1","0","1","0"
"8710000US4217229","ZCTA5 17229, Pennsylvania","518","512","0","1","0","0","0","5"
"8710000US4218635","ZCTA5 18635, Pennsylvania","1573","1554","3","2","4","0","2","8"
"8710000US4215112","ZCTA5 15112, Pennsylvania","1583","1172","367","4","5","0","3","32"
"8710000US4216121","ZCTA5 16121, Pennsylvania","2113","1114","944","4","4","1","2","44"
"8710000US4219153","ZCTA5 19153, Pennsylvania","5139","1034","3773","11","175","3","43","100"
"8710000US4219547","ZCTA5 19547, Pennsylvania","1674","1655","4","1","7","0","4","3"
"8710000US4215552","ZCTA5 15552, Pennsylvania","2392","2379","0","2","2","0","1","8"
"8710000US4217249","ZCTA5 17249, Pennsylvania","160","160","0","0","0","0","0","0"
"8710000US4215760","ZCTA5 15760, Pennsylvania","52","52","0","0","0","0","0","0"
"8710000US4217077","ZCTA5 17077, Pennsylvania","16","16","0","0","0","0","0","0"
"8710000US4217764","ZCTA5 17764, Pennsylvania","1014","1004","0","1","0","1","2","6"
"8710000US4215829","ZCTA5 15829, Pennsylvania","509","505","0","3","0","0","0","1"
"8710000US4217778","ZCTA5 17778, Pennsylvania","55","54","0","0","0","0","0","1"
"8710000US4215714","ZCTA5 15714, Pennsylvania","2165","2155","2","3","3","0","0","2"
"8710000US4217508","ZCTA5 17508, Pennsylvania","155","151","0","0","1","0","1","2"
"8710000US4217565","ZCTA5 17565, Pennsylvania","916","906","3","2","1","0","2","2"
"8710000US4219067","ZCTA5 19067, Pennsylvania","19798","17321","1257","31","800","5","205","179"
"8710000US4215078","ZCTA5 15078, Pennsylvania","244","238","3","0","1","0","0","2"
"8710000US4215454","ZCTA5 15454, Pennsylvania","83","77","6","0","0","0","0","0"
"8710000US4215668","ZCTA5 15668, Pennsylvania","5181","4920","45","5","187","0","6","18"
"8710000US4216329","ZCTA5 16329, Pennsylvania","229","227","0","1","0","0","0","1"
"8710000US4216335","ZCTA5 16335, Pennsylvania","11812","11290","336","16","59","4","16","91"
"8710000US4216211","ZCTA5 16211, Pennsylvania","42","41","0","0","0","0","0","1"
"8710000US4215429","ZCTA5 15429, Pennsylvania","50","49","1","0","0","0","0","0"
"8710000US4217005","ZCTA5 17005, Pennsylvania","152","152","0","0","0","0","0","0"
"8710000US4217267","ZCTA5 17267, Pennsylvania","1103","1088","6","4","0","0","2","3"
"8710000US4215140","ZCTA5 15140, Pennsylvania","1555","1390","134","1","3","0","1","26"
"8710000US4219021","ZCTA5 19021, Pennsylvania","3728","3323","188","11","67","0","85","54"
"8710000US4219104","ZCTA5 19104, Pennsylvania","17381","5852","8442","67","2348","11","193","468"
"8710000US4215684","ZCTA5 15684, Pennsylvania","369","347","13","1","1","0","1","6"
"8710000US4217957","ZCTA5 17957, Pennsylvania","135","134","0","0","0","0","0","1"
"8710000US4215049","ZCTA5 15049, Pennsylvania","463","461","0","0","2","0","0","0"
"8710000US4215417","ZCTA5 15417, Pennsylvania","3740","3312","359","10","5","0","1","53"
"8710000US4216667","ZCTA5 16667, Pennsylvania","544","541","0","1","0","0","0","2"
"8710000US4216260","ZCTA5 16260, Pennsylvania","124","123","0","0","0","0","0","1"
"8710000US4219079","ZCTA5 19079, Pennsylvania","3464","860","2453","9","37","2","19","84"
"8710000US4215212","ZCTA5 15212, Pennsylvania","13287","9356","3512","26","144","5","42","202"
"8710000US4216311","ZCTA5 16311, Pennsylvania","237","236","0","1","0","0","0","0"
"8710000US4215020","ZCTA5 15020, Pennsylvania","106","105","0","0","0","0","0","1"
"8710000US4216424","ZCTA5 16424, Pennsylvania","2041","2022","2","9","2","0","0","6"
"8710000US4219010","ZCTA5 19010, Pennsylvania","7756","6800","340","2","526","0","18","70"
"8710000US4215534","ZCTA5 15534, Pennsylvania","359","350","0","3","0","0","0","6"
"8710000US4216053","ZCTA5 16053, Pennsylvania","1626","1615","1","2","6","0","0","2"
"8710000US4215431","ZCTA5 15431, Pennsylvania","1906","1892","5","3","1","0","0","5"
"8710000US4215478","ZCTA5 15478, Pennsylvania","2533","2496","18","4","2","0","1","12"
"8710000US4216826","ZCTA5 16826, Pennsylvania","241","237","0","0","0","0","2","2"
"8710000US4218232","ZCTA5 18232, Pennsylvania","1711","1647","18","4","3","0","20","19"
"8710000US4216038","ZCTA5 16038, Pennsylvania","1323","1311","5","1","0","0","1","5"
"8710000US4218081","ZCTA5 18081, Pennsylvania","145","142","0","0","0","0","0","3"
"8710000US4215422","ZCTA5 15422, Pennsylvania","86","83","2","0","0","0","0","1"
"8710000US4218083","ZCTA5 18083, Pennsylvania","212","207","1","1","0","0","2","1"
"8710000US4215376","ZCTA5 15376, Pennsylvania","669","660","3","1","1","0","0","4"
"8710000US4215762","ZCTA5 15762, Pennsylvania","306","306","0","0","0","0","0","0"
"8710000US4216645","ZCTA5 16645, Pennsylvania","61","61","0","0","0","0","0","0"
"8710000US4219130","ZCTA5 19130, Pennsylvania","13089","9621","2246","18","739","4","212","249"
"8710000US4215019","ZCTA5 15019, Pennsylvania","722","711","5","1","3","0","0","2"
"8710000US4216321","ZCTA5 16321, Pennsylvania","36","36","0","0","0","0","0","0"
"8710000US4217006","ZCTA5 17006, Pennsylvania","381","378","1","0","0","0","0","2"
"8710000US4217527","ZCTA5 17527, Pennsylvania","1891","1842","20","2","6","0","14","7"
"8710000US4216136","ZCTA5 16136, Pennsylvania","365","357","5","0","1","0","2","0"
"8710000US4216720","ZCTA5 16720, Pennsylvania","607","604","0","0","1","0","0","2"
"8710000US4217084","ZCTA5 17084, Pennsylvania","1694","1680","1","3","6","1","0","3"
"8710000US4216319","ZCTA5 16319, Pennsylvania","532","525","0","2","0","0","1","4"
"8710000US4216334","ZCTA5 16334, Pennsylvania","134","134","0","0","0","0","0","0"
"8710000US4215631","ZCTA5 15631, Pennsylvania","446","434","9","0","0","0","1","2"
"8710000US4215237","ZCTA5 15237, Pennsylvania","17807","16792","283","9","588","4","44","87"
"8710000US4216613","ZCTA5 16613, Pennsylvania","593","589","3","1","0","0","0","0"
"8710000US4217968","ZCTA5 17968, Pennsylvania","127","126","0","1","0","0","0","0"
"8710000US4219035","ZCTA5 19035, Pennsylvania","1458","1406","10","0","34","0","2","6"
"8710000US4215325","ZCTA5 15325, Pennsylvania","167","164","0","2","0","0","0","1"
"8710000US4217307","ZCTA5 17307, Pennsylvania","2258","2141","30","5","4","0","69","9"
"8710000US4217262","ZCTA5 17262, Pennsylvania","481","476","0","0","1","0","1","3"
"8710000US4215220","ZCTA5 15220, Pennsylvania","8168","6658","561","9","813","0","38","89"
"8710000US4215775","ZCTA5 15775, Pennsylvania","319","317","0","0","0","0","0","2"
"8710000US4219607","ZCTA5 19607, Pennsylvania","9809","9079","297","11","114","0","222","86"
"8710000US4219601","ZCTA5 19601, Pennsylvania","11635","5904","1946","98","106","12","3093","476"
"8710000US4215010","ZCTA5 15010, Pennsylvania","11611","10584","842","12","41","2","16","114"
"8710000US4217748","ZCTA5 17748, Pennsylvania","140","137","0","3","0","0","0","0"
"8710000US4219106","ZCTA5 19106, Pennsylvania","6714","5906","272","10","384","1","42","99"
"8710000US4217076","ZCTA5 17076, Pennsylvania","18","17","0","1","0","0","0","0"
"8710000US4215632","ZCTA5 15632, Pennsylvania","3856","3729","25","1","88","0","1","12"
"8710000US4216372","ZCTA5 16372, Pennsylvania","218","214","0","1","1","0","0","2"
"8710000US4217347","ZCTA5 17347, Pennsylvania","2271","2155","65","5","18","0","14","14"
"8710000US4216870","ZCTA5 16870, Pennsylvania","2563","2491","10","1","41","0","3","17"
"8710000US4218246","ZCTA5 18246, Pennsylvania","61","61","0","0","0","0","0","0"
"8710000US4215025","ZCTA5 15025, Pennsylvania","6830","5572","1122","7","59","1","11","58"
"8710000US4215865","ZCTA5 15865, Pennsylvania","580","575","1","0","1","0","0","3"
"8710000US4215104","ZCTA5 15104, Pennsylvania","3859","1641","2119","10","8","2","9","70"
"8710000US4215765","ZCTA5 15765, Pennsylvania","666","664","0","0","0","0","0","2"
"8710000US4217857","ZCTA5 17857, Pennsylvania","3248","3176","19","4","7","0","19","23"
"8710000US4216364","ZCTA5 16364, Pennsylvania","503","498","0","2","1","0","0","2"
"8710000US4218018","ZCTA5 18018, Pennsylvania","13893","12122","620","33","211","2","679","226"
"8710000US4218641","ZCTA5 18641, Pennsylvania","2891","2841","15","2","12","1","14","6"
"8710000US4216656","ZCTA5 16656, Pennsylvania","487","484","0","0","1","0","0","2"
"8710000US4216845","ZCTA5 16845, Pennsylvania","302","301","0","0","0","0","0","1"
"8710000US4216854","ZCTA5 16854, Pennsylvania","393","390","1","2","0","0","0","0"
"8710000US4217747","ZCTA5 17747, Pennsylvania","1024","1004","0","0","1","1","4","14"
"8710000US4218845","ZCTA5 18845, Pennsylvania","135","134","0","0","0","0","0","1"
"8710000US4216416","ZCTA5 16416, Pennsylvania","83","82","0","0","1","0","0","0"
"8710000US4216685","ZCTA5 16685, Pennsylvania","96","95","0","0","0","0","0","1"
"8710000US4219456","ZCTA5 19456, Pennsylvania","273","248","8","0","15","0","1","1"
"8710000US4215853","ZCTA5 15853, Pennsylvania","2824","2786","4","2","9","0","2","21"
"8710000US4216671","ZCTA5 16671, Pennsylvania","212","212","0","0","0","0","0","0"
"8710000US4216218","ZCTA5 16218, Pennsylvania","438","435","1","0","1","0","0","1"
"8710000US4217557","ZCTA5 17557, Pennsylvania","5079","4838","63","7","69","1","65","36"
"8710000US4219116","ZCTA5 19116, Pennsylvania","12989","10726","766","20","1047","2","185","243"
"8710000US4217762","ZCTA5 17762, Pennsylvania","205","200","2","2","0","0","0","1"
"8710000US4217813","ZCTA5 17813, Pennsylvania","765","762","0","0","1","0","1","1"
"8710000US4217922","ZCTA5 17922, Pennsylvania","1866","1838","10","0","4","1","5","8"
"8710000US4218031","ZCTA5 18031, Pennsylvania","2919","2543","107","5","199","1","37","27"
"8710000US4219083","ZCTA5 19083, Pennsylvania","13197","12346","244","17","467","0","40","83"
"8710000US4216505","ZCTA5 16505, Pennsylvania","7808","7571","80","14","54","1","43","45"
"8710000US4215953","ZCTA5 15953, Pennsylvania","31","31","0","0","0","0","0","0"
"8710000US4218915","ZCTA5 18915, Pennsylvania","376","300","12","2","57","0","2","3"
"8710000US4216407","ZCTA5 16407, Pennsylvania","4447","4392","5","11","9","1","1","28"
"8710000US4218336","ZCTA5 18336, Pennsylvania","1658","1585","21","6","15","0","5","26"
"8710000US4219006","ZCTA5 19006, Pennsylvania","7909","7244","95","5","479","3","32","51"
"8710000US4216501","ZCTA5 16501, Pennsylvania","1389","1123","205","5","15","0","17","24"
"8710000US4217562","ZCTA5 17562, Pennsylvania","1321","1294","6","1","1","0","9","10"
"8710000US4219344","ZCTA5 19344, Pennsylvania","4226","4090","55","9","14","0","19","39"
"8710000US4216680","ZCTA5 16680, Pennsylvania","178","178","0","0","0","0","0","0"
"8710000US4216879","ZCTA5 16879, Pennsylvania","196","193","1","1","0","0","0","1"
"8710000US4215360","ZCTA5 15360, Pennsylvania","686","676","1","1","1","0","1","6"
"8710000US4215948","ZCTA5 15948, Pennsylvania","213","207","3","0","1","1","0","1"
"8710000US4218038","ZCTA5 18038, Pennsylvania","1153","1137","2","2","4","0","2","6"
"8710000US4219533","ZCTA5 19533, Pennsylvania","2376","2308","23","5","12","0","14","14"
"8710000US4215558","ZCTA5 15558, Pennsylvania","809","802","1","0","0","0","2","4"
"8710000US4217046","ZCTA5 17046, Pennsylvania","11580","9949","379","34","85","0","958","175"
"8710000US4216914","ZCTA5 16914, Pennsylvania","880","866","1","3","1","0","1","8"
"8710000US4216724","ZCTA5 16724, Pennsylvania","62","61","0","1","0","0","0","0"
"8710000US4219060","ZCTA5 19060, Pennsylvania","3793","3467","87","5","201","1","5","27"
"8710000US4219115","ZCTA5 19115, Pennsylvania","13958","11564","869","24","1126","4","196","175"
"8710000US4218828","ZCTA5 18828, Pennsylvania","144","141","0","0","0","0","1","2"
"8710000US4217272","ZCTA5 17272, Pennsylvania","134","128","2","0","0","0","1","3"
"8710000US4218055","ZCTA5 18055, Pennsylvania","4978","4803","47","5","59","0","35","29"
"8710000US4217563","ZCTA5 17563, Pennsylvania","1257","1230","15","0","1","1","3","7"
"8710000US4215065","ZCTA5 15065, Pennsylvania","5112","4892","141","9","26","0","5","39"
"8710000US4215741","ZCTA5 15741, Pennsylvania","36","36","0","0","0","0","0","0"
"8710000US4215926","ZCTA5 15926, Pennsylvania","1163","1155","1","1","0","0","0","6"
"8710000US4217033","ZCTA5 17033, Pennsylvania","6442","5829","142","9","367","1","24","70"
"8710000US4219444","ZCTA5 19444, Pennsylvania","4197","3878","134","3","144","0","5","33"
"8710000US4215353","ZCTA5 15353, Pennsylvania","22","20","0","0","0","0","2","0"
"8710000US4216030","ZCTA5 16030, Pennsylvania","134","132","1","0","0","0","0","1"
"8710000US4215209","ZCTA5 15209, Pennsylvania","5404","5252","74","13","26","0","7","32"
"8710000US4216664","ZCTA5 16664, Pennsylvania","717","713","0","2","0","0","0","2"
"8710000US4217039","ZCTA5 17039, Pennsylvania","13","13","0","0","0","0","0","0"
"8710000US4217801","ZCTA5 17801, Pennsylvania","6949","6667","90","16","12","1","101","62"
"8710000US4219043","ZCTA5 19043, Pennsylvania","1025","989","19","0","8","0","5","4"
"8710000US4215146","ZCTA5 15146, Pennsylvania","12577","10416","1363","17","591","3","38","149"
"8710000US4217518","ZCTA5 17518, Pennsylvania","420","411","0","2","0","0","6","1"
"8710000US4215066","ZCTA5 15066, Pennsylvania","5360","4959","313","7","4","2","6","69"
"8710000US4215218","ZCTA5 15218, Pennsylvania","6790","4958","1578","11","108","3","21","111"
"8710000US4215955","ZCTA5 15955, Pennsylvania","1027","1026","0","0","0","0","0","1"
"8710000US4217011","ZCTA5 17011, Pennsylvania","13636","12537","255","14","642","4","75","109"
"8710000US4217320","ZCTA5 17320, Pennsylvania","3001","2931","25","4","14","0","7","20"
"8710000US4215106","ZCTA5 15106, Pennsylvania","8847","8276","379","9","94","1","19","69"
"8710000US4215352","ZCTA5 15352, Pennsylvania","398","393","1","0","0","0","1","3"
"8710000US4215467","ZCTA5 15467, Pennsylvania","59","59","0","0","0","0","0","0"
"8710000US4216509","ZCTA5 16509, Pennsylvania","11539","11045","205","23","174","0","37","55"
"8710000US4217532","ZCTA5 17532, Pennsylvania","1188","1175","3","3","0","0","2","5"
"8710000US4217362","ZCTA5 17362, Pennsylvania","5039","4914","47","4","10","2","30","32"
"8710000US4217866","ZCTA5 17866, Pennsylvania","3573","3536","6","6","4","0","9","12"
"8710000US4218455","ZCTA5 18455, Pennsylvania","39","39","0","0","0","0","0","0"
"8710000US4216258","ZCTA5 16258, Pennsylvania","822","808","5","2","2","1","1","3"
"8710000US4215550","ZCTA5 15550, Pennsylvania","717","712","0","0","0","1","0","4"
"8710000US4215620","ZCTA5 15620, Pennsylvania","413","409","2","1","0","0","0","1"
"8710000US4217253","ZCTA5 17253, Pennsylvania","125","124","0","0","0","0","0","1"
"8710000US4217501","ZCTA5 17501, Pennsylvania","1827","1765","19","2","16","0","17","8"
"8710000US4216648","ZCTA5 16648, Pennsylvania","6192","6041","31","6","78","1","7","28"
"8710000US4218833","ZCTA5 18833, Pennsylvania","831","822","0","3","0","0","0","6"
"8710000US4219442","ZCTA5 19442, Pennsylvania","16","16","0","0","0","0","0","0"
"8710000US4215224","ZCTA5 15224, Pennsylvania","5107","3772","1071","5","142","1","26","90"
"8710000US4215435","ZCTA5 15435, Pennsylvania","186","167","18","0","0","0","0","1"
"8710000US4217512","ZCTA5 17512, Pennsylvania","7109","6542","251","14","30","2","172","98"
"8710000US4219343","ZCTA5 19343, Pennsylvania","2749","2673","33","4","28","1","3","7"
"8710000US4218465","ZCTA5 18465, Pennsylvania","603","593","2","1","0","1","2","4"
"8710000US4217889","ZCTA5 17889, Pennsylvania","1025","1017","3","2","0","0","0","3"
"8710000US4218702","ZCTA5 18702, Pennsylvania","16794","14391","1424","40","254","5","466","214"
"8710000US4215012","ZCTA5 15012, Pennsylvania","6743","6515","139","5","36","0","5","43"
"8710000US4215076","ZCTA5 15076, Pennsylvania","374","366","5","1","0","0","1","1"
"8710000US4215216","ZCTA5 15216, Pennsylvania","10760","9939","479","8","145","2","87","100"
"8710000US4215716","ZCTA5 15716, Pennsylvania","265","261","1","0","0","0","0","3"
"8710000US4216699","ZCTA5 16699, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4218503","ZCTA5 18503, Pennsylvania","520","464","29","0","16","1","4","6"
"8710000US4218932","ZCTA5 18932, Pennsylvania","146","142","1","0","1","0","1","1"
"8710000US4219030","ZCTA5 19030, Pennsylvania","4682","4283","157","3","153","0","41","45"
"8710000US4215650","ZCTA5 15650, Pennsylvania","11636","11460","53","13","66","1","4","39"
"8710000US4217963","ZCTA5 17963, Pennsylvania","3774","3733","9","8","4","3","5","12"
"8710000US4215022","ZCTA5 15022, Pennsylvania","4641","4419","148","5","23","1","7","38"
"8710000US4216117","ZCTA5 16117, Pennsylvania","7249","7135","44","7","15","1","9","38"
"8710000US4216232","ZCTA5 16232, Pennsylvania","1773","1752","6","2","4","0","0","9"
"8710000US4217078","ZCTA5 17078, Pennsylvania","8441","8181","64","12","100","1","31","52"
"8710000US4217750","ZCTA5 17750, Pennsylvania","59","59","0","0","0","0","0","0"
"8710000US4218707","ZCTA5 18707, Pennsylvania","5821","5591","50","6","119","0","30","25"
"8710000US4215547","ZCTA5 15547, Pennsylvania","215","212","0","0","0","0","0","3"
"8710000US4218419","ZCTA5 18419, Pennsylvania","1755","1724","10","3","4","0","1","13"
"8710000US4218071","ZCTA5 18071, Pennsylvania","4309","4242","13","8","11","2","14","19"
"8710000US4219147","ZCTA5 19147, Pennsylvania","17213","13130","1812","37","1434","7","479","314"
"8710000US4217771","ZCTA5 17771, Pennsylvania","1265","1251","3","2","1","0","0","8"
"8710000US4215825","ZCTA5 15825, Pennsylvania","3943","3899","7","6","5","0","6","20"
"8710000US4215301","ZCTA5 15301, Pennsylvania","20573","19037","1154","30","84","6","50","212"
"8710000US4217349","ZCTA5 17349, Pennsylvania","2840","2739","40","9","20","0","11","21"
"8710000US4218706","ZCTA5 18706, Pennsylvania","7071","6810","144","5","30","1","33","48"
"8710000US4215563","ZCTA5 15563, Pennsylvania","1389","1378","3","3","0","0","0","5"
"8710000US4217221","ZCTA5 17221, Pennsylvania","252","250","0","0","0","0","0","2"
"8710000US4216033","ZCTA5 16033, Pennsylvania","2447","2418","7","0","9","1","2","10"
"8710000US4216683","ZCTA5 16683, Pennsylvania","174","173","1","0","0","0","0","0"
"8710000US4217265","ZCTA5 17265, Pennsylvania","211","208","1","0","0","0","1","1"
"8710000US4219146","ZCTA5 19146, Pennsylvania","15983","6849","7914","51","625","5","206","333"
"8710000US4216159","ZCTA5 16159, Pennsylvania","1945","1906","25","0","3","0","3","8"
"8710000US4217027","ZCTA5 17027, Pennsylvania","149","145","0","0","1","0","1","2"
"8710000US4219073","ZCTA5 19073, Pennsylvania","7491","7129","61","7","251","0","10","33"
"8710000US4218452","ZCTA5 18452, Pennsylvania","2162","2116","18","2","9","0","7","10"
"8710000US4219140","ZCTA5 19140, Pennsylvania","18784","2740","11443","175","274","10","3524","618"
"8710000US4216442","ZCTA5 16442, Pennsylvania","1059","1053","1","1","0","0","1","3"
"8710000US4217754","ZCTA5 17754, Pennsylvania","5039","4970","15","5","20","0","2","27"
"8710000US4218902","ZCTA5 18902, Pennsylvania","7125","6827","56","8","131","0","52","51"
"8710000US4215530","ZCTA5 15530, Pennsylvania","2118","2104","1","1","4","0","0","8"
"8710000US4218212","ZCTA5 18212, Pennsylvania","56","55","0","0","1","0","0","0"
"8710000US4218850","ZCTA5 18850, Pennsylvania","911","895","4","1","0","0","0","11"
"8710000US4216323","ZCTA5 16323, Pennsylvania","6843","6691","67","13","21","0","9","42"
"8710000US4218446","ZCTA5 18446, Pennsylvania","1481","1464","3","1","2","1","3","7"
"8710000US4219440","ZCTA5 19440, Pennsylvania","6752","5539","269","12","781","0","65","86"
"8710000US4215311","ZCTA5 15311, Pennsylvania","525","521","1","1","0","0","0","2"
"8710000US4217507","ZCTA5 17507, Pennsylvania","30","30","0","0","0","0","0","0"
"8710000US4219390","ZCTA5 19390, Pennsylvania","4716","4262","173","8","39","1","190","43"
"8710000US4215206","ZCTA5 15206, Pennsylvania","13702","6737","5998","31","588","6","77","265"
"8710000US4216669","ZCTA5 16669, Pennsylvania","915","909","0","1","2","0","1","2"
"8710000US4216137","ZCTA5 16137, Pennsylvania","4655","4589","24","7","9","0","2","24"
"8710000US4215462","ZCTA5 15462, Pennsylvania","151","149","0","0","1","0","0","1"
"8710000US4216110","ZCTA5 16110, Pennsylvania","133","132","1","0","0","0","0","0"
"8710000US4216673","ZCTA5 16673, Pennsylvania","2278","2267","1","0","5","0","0","5"
"8710000US4219123","ZCTA5 19123, Pennsylvania","6132","3203","2240","23","298","4","210","154"
"8710000US4215456","ZCTA5 15456, Pennsylvania","1207","1178","18","0","2","0","0","9"
"8710000US4215448","ZCTA5 15448, Pennsylvania","70","69","0","0","0","0","0","1"
"8710000US4217744","ZCTA5 17744, Pennsylvania","1262","1242","3","4","1","1","5","6"
"8710000US4218216","ZCTA5 18216, Pennsylvania","461","451","1","1","3","0","2","3"
"8710000US4217364","ZCTA5 17364, Pennsylvania","1457","1418","10","0","3","1","15","10"
"8710000US4215201","ZCTA5 15201, Pennsylvania","6031","4532","1292","9","84","0","25","89"
"8710000US4216029","ZCTA5 16029, Pennsylvania","303","300","0","0","0","1","0","2"
"8710000US4216874","ZCTA5 16874, Pennsylvania","536","535","0","0","0","0","0","1"
"8710000US4216679","ZCTA5 16679, Pennsylvania","337","331","2","0","0","0","0","4"
"8710000US4219090","ZCTA5 19090, Pennsylvania","7428","5826","1148","11","280","4","57","102"
"8710000US4215542","ZCTA5 15542, Pennsylvania","462","461","1","0","0","0","0","0"
"8710000US4216141","ZCTA5 16141, Pennsylvania","767","751","5","0","3","0","1","7"
"8710000US4216731","ZCTA5 16731, Pennsylvania","1143","1129","1","2","2","0","1","8"
"8710000US4217572","ZCTA5 17572, Pennsylvania","1207","1171","10","1","9","2","7","7"
"8710000US4215108","ZCTA5 15108, Pennsylvania","16749","15304","851","18","365","4","76","131"
"8710000US4215479","ZCTA5 15479, Pennsylvania","871","846","14","2","3","0","2","4"
"8710000US4216362","ZCTA5 16362, Pennsylvania","438","434","2","1","0","0","0","1"
"8710000US4215061","ZCTA5 15061, Pennsylvania","5474","5248","144","6","28","0","7","41"
"8710000US4218015","ZCTA5 18015, Pennsylvania","10952","8424","705","38","337","1","1191","256"
"8710000US4219027","ZCTA5 19027, Pennsylvania","7942","4489","2708","18","518","5","72","132"
"8710000US4215378","ZCTA5 15378, Pennsylvania","42","27","13","0","1","0","0","1"
"8710000US4216063","ZCTA5 16063, Pennsylvania","3058","3013","17","4","5","3","3","13"
"8710000US4215752","ZCTA5 15752, Pennsylvania","25","25","0","0","0","0","0","0"
"8710000US4218355","ZCTA5 18355, Pennsylvania","586","502","46","0","11","0","7","20"
"8710000US4216412","ZCTA5 16412, Pennsylvania","4346","4177","92","9","23","0","8","37"
"8710000US4216744","ZCTA5 16744, Pennsylvania","131","131","0","0","0","0","0","0"
"8710000US4218407","ZCTA5 18407, Pennsylvania","5789","5678","31","5","12","0","24","39"
"8710000US4218625","ZCTA5 18625, Pennsylvania","245","241","2","1","0","0","1","0"
"8710000US4215427","ZCTA5 15427, Pennsylvania","473","443","26","2","0","0","1","1"
"8710000US4218229","ZCTA5 18229, Pennsylvania","3455","3362","31","5","12","1","15","29"
"8710000US4217004","ZCTA5 17004, Pennsylvania","1667","1654","1","1","0","0","2","9"
"8710000US4217097","ZCTA5 17097, Pennsylvania","380","379","0","0","0","0","1","0"
"8710000US4218460","ZCTA5 18460, Pennsylvania","78","77","0","0","0","0","0","1"
"8710000US4216639","ZCTA5 16639, Pennsylvania","597","591","0","1","0","0","0","5"
"8710000US4215038","ZCTA5 15038, Pennsylvania","142","141","0","1","0","0","0","0"
"8710000US4217970","ZCTA5 17970, Pennsylvania","1493","1468","8","0","4","0","5","8"
"8710000US4218357","ZCTA5 18357, Pennsylvania","71","59","6","0","1","0","2","3"
"8710000US4215313","ZCTA5 15313, Pennsylvania","160","158","1","0","0","0","0","1"
"8710000US4215425","ZCTA5 15425, Pennsylvania","8151","7908","169","8","16","1","6","43"
"8710000US4217112","ZCTA5 17112, Pennsylvania","13607","12472","626","19","309","3","55","123"
"8710000US4215208","ZCTA5 15208, Pennsylvania","4624","1412","3016","16","72","0","17","91"
"8710000US4215677","ZCTA5 15677, Pennsylvania","171","169","0","1","0","0","0","1"
"8710000US4215757","ZCTA5 15757, Pennsylvania","639","634","0","0","0","0","0","5"
"8710000US4218814","ZCTA5 18814, Pennsylvania","63","62","0","0","0","0","0","1"
"8710000US4218935","ZCTA5 18935, Pennsylvania","57","57","0","0","0","0","0","0"
"8710000US4219492","ZCTA5 19492, Pennsylvania","338","329","2","0","3","0","3","1"
"8710000US4218337","ZCTA5 18337, Pennsylvania","5378","5062","141","19","32","2","55","67"
"8710000US4219023","ZCTA5 19023, Pennsylvania","7427","2838","4280","18","89","1","36","165"
"8710000US4218076","ZCTA5 18076, Pennsylvania","1187","1154","16","0","6","1","1","9"
"8710000US4217948","ZCTA5 17948, Pennsylvania","2184","2126","13","5","4","1","16","19"
"8710000US4218632","ZCTA5 18632, Pennsylvania","178","178","0","0","0","0","0","0"
"8710000US4219468","ZCTA5 19468, Pennsylvania","9939","9182","377","13","253","0","37","77"
"8710000US4215136","ZCTA5 15136, Pennsylvania","9373","7994","1171","13","68","3","19","105"
"8710000US4215626","ZCTA5 15626, Pennsylvania","2340","2274","19","3","28","0","6","10"
"8710000US4217034","ZCTA5 17034, Pennsylvania","1175","1003","124","4","9","0","18","17"
"8710000US4218349","ZCTA5 18349, Pennsylvania","54","51","2","0","0","0","0","1"
"8710000US4215725","ZCTA5 15725, Pennsylvania","584","581","0","0","0","0","1","2"
"8710000US4217821","ZCTA5 17821, Pennsylvania","7480","7243","51","6","119","0","25","36"
